player_name,Wins
User_1,24015
User_2,16822
User_3,16044
User_4,11352
User_5,9984
User_6,8930
User_7,8640
User_8,7705
User_9,7177
User_10,7007
User_11,6564
User_12,5879
User_13,5438
User_14,5435
User_15,5155
User_16,5006
User_17,4845
User_18,4822
User_19,4807
User_20,4730
User_21,4667
User_22,4642
User_23,4583
User_24,4561
User_25,4352
User_26,4318
User_27,4316
User_28,4311
User_29,4305
User_30,4260
User_31,4193
User_32,4180
User_33,4096
User_34,4060
User_35,4014
User_36,4001
User_37,3997
User_38,3987
User_39,3986
User_40,3894
User_41,3891
User_42,3862
User_43,3831
User_44,3784
User_45,3732
User_46,3652
User_47,3644
User_48,3492
User_49,3455
User_50,3368
User_51,3351
User_52,3316
User_53,3270
User_54,3253
User_55,3238
User_56,3208
User_57,3196
User_58,3173
User_59,3161
User_60,3131
User_61,3059
User_62,3048
User_63,3029
User_64,3015
User_65,2998
User_66,2958
User_67,2955
User_68,2948
User_69,2934
User_70,2933
User_71,2923
User_72,2916
User_73,2909
User_74,2882
User_75,2878
User_76,2875
User_77,2862
User_78,2843
User_79,2808
User_80,2805
User_81,2802
User_82,2796
User_83,2792
User_84,2786
User_85,2786
User_86,2765
User_87,2734
User_88,2721
User_89,2700
User_90,2690
User_91,2689
User_92,2684
User_93,2665
User_94,2664
User_95,2656
User_96,2656
User_97,2647
User_98,2638
User_99,2634
User_100,2629
User_101,2625
User_102,2621
User_103,2609
User_104,2591
User_105,2583
User_106,2562
User_107,2549
User_108,2540
User_109,2539
User_110,2536
User_111,2534
User_112,2532
User_113,2531
User_114,2522
User_115,2520
User_116,2513
User_117,2476
User_118,2464
User_119,2460
User_120,2426
User_121,2424
User_122,2418
User_123,2401
User_124,2390
User_125,2383
User_126,2381
User_127,2379
User_128,2379
User_129,2362
User_130,2351
User_131,2345
User_132,2345
User_133,2344
User_134,2343
User_135,2334
User_136,2313
User_137,2301
User_138,2293
User_139,2285
User_140,2282
User_141,2281
User_142,2280
User_143,2279
User_144,2263
User_145,2263
User_146,2247
User_147,2246
User_148,2241
User_149,2240
User_150,2232
User_151,2230
User_152,2227
User_153,2223
User_154,2211
User_155,2196
User_156,2190
User_157,2188
User_158,2186
User_159,2181
User_160,2174
User_161,2170
User_162,2147
User_163,2145
User_164,2140
User_165,2126
User_166,2125
User_167,2121
User_168,2067
User_169,2059
User_170,2057
User_171,2056
User_172,2046
User_173,2039
User_174,2039
User_175,2036
User_176,2028
User_177,2025
User_178,2025
User_179,2020
User_180,2018
User_181,2014
User_182,1996
User_183,1994
User_184,1978
User_185,1972
User_186,1969
User_187,1968
User_188,1967
User_189,1963
User_190,1943
User_191,1938
User_192,1935
User_193,1935
User_194,1932
User_195,1930
User_196,1929
User_197,1928
User_198,1927
User_199,1918
User_200,1907
User_201,1903
User_202,1902
User_203,1895
User_204,1895
User_205,1889
User_206,1880
User_207,1872
User_208,1868
User_209,1865
User_210,1864
User_211,1860
User_212,1859
User_213,1859
User_214,1848
User_215,1840
User_216,1839
User_217,1838
User_218,1835
User_219,1834
User_220,1816
User_221,1815
User_222,1815
User_223,1813
User_224,1796
User_225,1791
User_226,1788
User_227,1785
User_228,1784
User_229,1778
User_230,1778
User_231,1772
User_232,1770
User_233,1770
User_234,1769
User_235,1767
User_236,1767
User_237,1761
User_238,1758
User_239,1753
User_240,1751
User_241,1750
User_242,1747
User_243,1745
User_244,1743
User_245,1742
User_246,1742
User_247,1732
User_248,1731
User_249,1722
User_250,1716
User_251,1704
User_252,1698
User_253,1694
User_254,1691
User_255,1690
User_256,1689
User_257,1683
User_258,1682
User_259,1681
User_260,1681
User_261,1679
User_262,1679
User_263,1673
User_264,1671
User_265,1671
User_266,1668
User_267,1658
User_268,1657
User_269,1655
User_270,1652
User_271,1651
User_272,1648
User_273,1636
User_274,1635
User_275,1634
User_276,1634
User_277,1634
User_278,1631
User_279,1629
User_280,1627
User_281,1625
User_282,1624
User_283,1623
User_284,1623
User_285,1622
User_286,1619
User_287,1609
User_288,1609
User_289,1604
User_290,1599
User_291,1597
User_292,1596
User_293,1595
User_294,1587
User_295,1586
User_296,1585
User_297,1585
User_298,1584
User_299,1583
User_300,1582
User_301,1579
User_302,1576
User_303,1575
User_304,1575
User_305,1561
User_306,1560
User_307,1558
User_308,1558
User_309,1557
User_310,1553
User_311,1548
User_312,1548
User_313,1546
User_314,1546
User_315,1546
User_316,1545
User_317,1543
User_318,1542
User_319,1541
User_320,1539
User_321,1538
User_322,1538
User_323,1535
User_324,1534
User_325,1530
User_326,1529
User_327,1524
User_328,1522
User_329,1519
User_330,1519
User_331,1518
User_332,1518
User_333,1513
User_334,1512
User_335,1511
User_336,1504
User_337,1499
User_338,1499
User_339,1497
User_340,1497
User_341,1496
User_342,1491
User_343,1491
User_344,1490
User_345,1489
User_346,1484
User_347,1483
User_348,1483
User_349,1482
User_350,1481
User_351,1476
User_352,1472
User_353,1471
User_354,1469
User_355,1468
User_356,1468
User_357,1467
User_358,1466
User_359,1466
User_360,1466
User_361,1465
User_362,1459
User_363,1459
User_364,1459
User_365,1456
User_366,1452
User_367,1450
User_368,1447
User_369,1447
User_370,1446
User_371,1444
User_372,1443
User_373,1443
User_374,1441
User_375,1435
User_376,1425
User_377,1424
User_378,1424
User_379,1421
User_380,1418
User_381,1417
User_382,1415
User_383,1413
User_384,1407
User_385,1406
User_386,1404
User_387,1403
User_388,1402
User_389,1398
User_390,1396
User_391,1396
User_392,1395
User_393,1393
User_394,1391
User_395,1389
User_396,1388
User_397,1388
User_398,1385
User_399,1385
User_400,1382
User_401,1379
User_402,1376
User_403,1376
User_404,1375
User_405,1373
User_406,1373
User_407,1371
User_408,1369
User_409,1368
User_410,1367
User_411,1365
User_412,1365
User_413,1364
User_414,1363
User_415,1361
User_416,1357
User_417,1355
User_418,1355
User_419,1354
User_420,1352
User_421,1351
User_422,1350
User_423,1347
User_424,1345
User_425,1345
User_426,1345
User_427,1344
User_428,1343
User_429,1343
User_430,1343
User_431,1343
User_432,1334
User_433,1333
User_434,1330
User_435,1330
User_436,1325
User_437,1324
User_438,1323
User_439,1322
User_440,1322
User_441,1321
User_442,1318
User_443,1315
User_444,1314
User_445,1309
User_446,1306
User_447,1305
User_448,1304
User_449,1303
User_450,1302
User_451,1302
User_452,1299
User_453,1298
User_454,1297
User_455,1294
User_456,1293
User_457,1291
User_458,1290
User_459,1290
User_460,1289
User_461,1288
User_462,1288
User_463,1288
User_464,1285
User_465,1283
User_466,1283
User_467,1282
User_468,1280
User_469,1279
User_470,1279
User_471,1278
User_472,1275
User_473,1274
User_474,1273
User_475,1273
User_476,1273
User_477,1270
User_478,1266
User_479,1265
User_480,1265
User_481,1264
User_482,1264
User_483,1263
User_484,1263
User_485,1261
User_486,1258
User_487,1257
User_488,1256
User_489,1255
User_490,1254
User_491,1254
User_492,1253
User_493,1251
User_494,1251
User_495,1249
User_496,1249
User_497,1249
User_498,1249
User_499,1248
User_500,1247
